URL,Title,Sub-heading,Description,Content under product listing
https://jrdunn.com/wedding-rings/womens-wedding-bands/white-gold.html,WHITE GOLD WOMENS WEDDING RINGS,,"Whether you plan on wearing that sexy wedding dress with the tattoo lace down the back or a timeless ball gown down the aisle, compliment the style of both your wedding gown and engagement ring. From 18 karat to 14 karat white gold, your wedding band is a piece of jewelry you’re going to say “I do” in and cherish for the rest of your life. After receiving the perfect, glistening white gold engagement ring, now it’s time to select your wedding band. Today, womens wedding bands are sold in thousands of different styles and variations, so why be limited to that plain white gold band? It’s an important choice that could seem daunting. We’re here to make it easier for you!",
https://jrdunn.com/jewelry-gift-ideas/mothers-day.html,Shop Mama Jewelry for Mother's Day,,"To the women who take care of us and support us throughout our lives. The ones who have the biggest impact on who we become, moms. A special day to celebrate all of the moms in our lives, the mothers, grandmothers, aunts, wives, sisters and best friends. What a perfect time to show them just how much they mean to us. Celebrate Mother’s Day this year with a timeless gift made to show love and appreciation. Shop our curated selection of earrings, necklaces, rings, gift sets and other accessories that will make Mother’s Day a special day.",
https://jrdunn.com/designers/roberto-coin/necklace.html,ROBERTO COIN NECKLACES,,"With necklaces ranging from dainty to bold, these designs by Roberto Coin are sure to please. The Tiny Treasures collection offers sweet diamond pendants set in 18 karat yellow or white gold, perfect for layering. From seahorses to palm trees, peace signs to pretzels and everything in between, this collection is simply adorable. For a personalized gift, the Medallion necklace features tiny sparkling diamonds in an 18 karat white gold disc. Take that gift idea to the next level with a bit of bling, as shown in the Roberto Coin Initial Touch pendants, featuring dazzling diamonds set in sunny 18 karat yellow gold. With necklaces ranging from dainty to bold, these designs by Roberto Coin are sure to please. The Tiny Treasures collection offers sweet diamond pendants set in 18 karat yellow or white gold, perfect for layering. From seahorses to palm trees, peace signs to pretzels and everything in between, this collection is simply adorable. For a personalized gift, the Medallion necklace features tiny sparkling diamonds in an 18 karat white gold disc. Take that gift idea to the next level with a bit of bling, as shown in the Roberto Coin Initial Touch pendants, featuring dazzling diamonds set in sunny 18 karat yellow gold.",
https://jrdunn.com/jewelry-gift-ideas/engravable-gifts.html,Engravable Gifts,To the women who take care of us and support us throughout our lives. The ones who have the biggest impact on who we become,A curated selection of our top picks where you can engrave a personalized message for your love.,
https://jrdunn.com/watches/michele/deco-mini.html,Michele Deco Mini Watches,Official Michele Watch® Retailer,Discover the Deco Mini collection of Michele watches including the Deco Madison Mini in stainless steel and yellow gold plated styles. The new smaller Michele Deco Mini watch is perfect for dantier wrists.,
https://jrdunn.com/designers/moritz-glik/shaker-rings.html,Moritz Glik Rings,Kaleidoscope Shaker Rings. ,"Discover the captivating allure of Moritz Glik rings, where timeless elegance meets artistic brilliance. Each ring is a masterpiece, blending classic design with modern innovation. Moritz Glik's signature ""Kaleidoscope"" technique suspends carefully selected gemstones within a mesmerizing dance of floating diamonds, creating a moment frozen in time. Explore our collection and embrace wearable works of art that embody your unique style and sophistication.",
https://jrdunn.com/wedding-rings/mens-wedding-bands/white-gold.html,Mens White Gold Wedding Rings,14k and 18k white gold wedding rings at J.R. DUNN ,"Explore our selection of men’s white gold wedding rings in a variety of designs. All rings are crafted in 14K white gold, 18K white gold or two tone metal. Stay traditional with a simple white gold band, or modernize your ring with intricate details and precious gemstone accents. Shop white gold wedding bands for men that offer an option for all tastes and styles.",
https://jrdunn.com/designers/messika/fiery.html,Messika Fiery Collection,Pear Shaped Diamond Jewelry in 18k Gold,"Discover Messika's collection Fiery, featuring a flame silhouette in diamonds and gold to make a bold statement. Featuring pear shaped diamonds, Messika Fiery jewelry is the perfect modern addition to your collection. Shop Fiery necklaces, bracelets, rings, and earrings to shop the complete collection in 18k gold. Discover Messika Fiery at J.R. Dunn Jewelers. Official Messika Retailer.",
https://jrdunn.com/designer-jewelry-by-category/religious.html,RELIGIOUS JEWELRY,,"People show an outward sign of their faith when they wear religious jewelry. Some popular pendants are Christian Crucifix, the Hamsa and Hebrew Star of David. The most popular precious metals for these icons are gold and sterling silver. Pieces have been crafted by some of the world’s most important designers in rings, bracelets, earrings and necklaces. Roberto Coin crosses are seen in multiple collections, from Tiny Treasures to New Barocco. The designer also features gold and diamond fleur de lis. His Tiny Treasures collection features a diamond Star of David. John Hardy has designed crosses and Jewish stars in Bamboo, Bedeg, Classic Chain, Dot, Naga, Kali and Palu. Check out Gucci and Honora versions, with light and bright designs and the added panache of pearls. William Henry also features both rosaries, cross necklaces and cross bracelets. Score some angel wings in yellow and white gold. If you've got faith, you’ll want to have religious jewelry!",
https://jrdunn.com/designers/gucci-jewelry/trademark.html,Gucci Trademark Collection,,925 sterling silver jewelry with the embossed Gucci trademark.,
https://jrdunn.com/designers/ippolita/classico.html,IPPOLITA CLASSICO COLLECTION,STERLING SILVER AND 18K GOLD JEWELRY,"The Ippolita Classico collection features both sterling silver and 18K gold jewelry displaying textured surfaces and natural form. Shop a selection of different styles that include cuff bracelets, chain necklaces, drop earrings, and statement rings. Every piece from the collection displays designs that are chic and classic for every day wear.",
https://jrdunn.com/designers/messika/lucky-eye.html,MESSIKA LUCKY EYE,,"The Messika Lucky Eye Collection is one of protection. The evil eye is a symbol in Middle Eastern culture that helps deter the evil eye, wearing it as jewelry places protection over the person. Discover Lucky Evil Eye bracelets, earrings, rings and necklaces that will protect you in style. This collection of jewels are designed with pavé diamonds and crafted in 18K white gold, rose gold and yellow gold. Messika’s modern twist on the iconic symbol makes for great everyday wear.",
https://jrdunn.com/designer-jewelry-by-category/earrings/gemstone-earrings.html,GEMSTONE EARRINGS,,"The Earth naturally gives us with an amazing rainbow of colorful gemstones. Some examples of these gemstones are the precious Emeralds, Sapphire and Ruby. Semi-precious gemstones are set in many of our designer gemstone earrings, such as amethyst, citrine, topaz and aquamarine. Pick your favorite color and style for a truly beautiful look.",
https://jrdunn.com/designers/roberto-coin/margherita.html,ROBERTO COIN MARGHERITA COLLECTION,,"Discover the romantic Margherita Collection of 18k gold floral jewelry by Roberto Coin. Shop bracelets, necklaces, earrings, and rings of Roberto Coin Margherita Collection. Coming soon.",
https://jrdunn.com/designer-jewelry-by-category/bracelets/bangle-bracelets.html,BANGLE BRACELETS,,"Easy to wear, slip on and slip off bangle bracelets are made to have fun with. Mix and match colorful enamel coated bangles, mix in gemstone studded bangles for sparkle and go wild. Personalize your look with a wide selection of fine jewelry bangle bracelets to decorate your sleeve with. Our curated designer bangle bracelets are crafted in various metals and designs.",
https://jrdunn.com/watches/michele/sport-watch.html,Michele Sport Watches,Sporty Rubber Strap Watches,"Set your sights on the Michele Sport Sail watch, with its high fashion and sporty sophistication. It will make some wonderful waves, with a three-eye chronograph, textured dial, and date display. The face of the bold classic has Roman numerals. The red logo signature also graves the crown of the timepiece. The Large Michele Sport Sail is available in all stainless steel and two tone models. Choose from stainless and yellow gold plating or stainless and rose gold plating. A piece with nautical motif has a navy dial and yellow gold plating. The watch has a scratch-resistant sapphire crystal.",
https://jrdunn.com/watches/watch-accessories/apple-watch-accessories.html,APPLE WATCH DESIGNER ACCESSORIES,SHOP STRAPS,"Upgrade your Apple Watch with luxury Apple Watch accessories designed to stand out. Our collection features premium Apple Watch cases, designer Apple Watch bands, and stylish Apple Watch bracelets from top names like Michele Watch and John Hardy. Whether you're searching for elegant Apple Watch straps for women, unique Apple Watch jewelry, or high-end Apple Watch bands, you'll find the perfect piece to elevate your everyday look. Made to fit all Apple Watch models, these designer accessories combine fashion and function for a truly elevated wristwear experience. Shop now and discover the best designer Apple Watch bands online.",
https://jrdunn.com/designer-jewelry-by-category/lab-created-diamond-jewelry.html,LAB GROWN DIAMOND JEWELRY,,"Shop our collection of lab created diamond jewelry crafted in 14k gold with sparkling diamonds for your special occasion. From your new favorite lab grown diamond tennis bracelet to the perfect pair of lab diamond studs or lab diamond necklace, our collection has been carefully selected one-by-one by our in-house diamond buyer. Shop timeless diamond necklaces, earrings, and bracelets made with lab created diamonds you'll love to layer. J.R.Dunn is proud to be your destination for lab created jewelry you’ll love for a lifetime. Interested in learning more about lab created diamonds vs. natural diamonds?",
https://jrdunn.com/diamonds-engagement-rings/katkim.html,KATKIM ENGAGEMENT RINGS,,"KATKIM engagement rings are made of 18kt yellow gold, rose gold, and white gold. Blending abstract styles with timeless traditions, we find a brand new line of fine jewelry. KATKIM diamond rings showcase alternative styles such as the illusion of a center stone floating above the band. Shop exclusive styles that will stand out against common diamond engagement rings. Each KATKIM ring features sparkling natural diamonds that will sweep her off her feet. Show your love with a ring that is designed and handmade for that one-of-a-kind woman.",
https://jrdunn.com/designer-jewelry-by-category/earrings/stud-earrings.html,STUD EARRINGS,,"Stud earrings are made to sit gently against the earlobe with a post and earring back. There is an astounding assortment of this style of earring available in a variety of sizes. Petite gold stud earrings for women are anything but plain, small stud earrings can be non traditional to showcase your individuality and large stud earrings or a group of stud earrings can make a statement. These easy-to-wear staples are for both work and at play. They are a perennial fashion favorite, whether crafted of precious metals with gemstones or without. There all types of designs of studs such as round, square, heart, organic, figurative and more! Here you’ll find an extensive assortment of sterling silver earrings, gold stud earrings, rose gold stud earrings or white gold earrings.",
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/rose-gold.html,ROSE GOLD ENGAGEMENT RINGS,,"The choice of rose gold for jewelry is on the rise, particularly in engagement rings! It is being embraced by both brides-to-be and bridal jewelry designers. Tacori has, in fact, devoted an entire line of engagement settings to the vintage-inspired, appealingly antique-looking precious metal, dubbed Pretty in Pink. The collection includes solitaire, halo and pave diamond styles. The reasons for the revival of rose gold’s popularity are many: the warm, pink hue complements virtually every skin tone and other jewelry; it is romantic and unique, and delivers a striking contrast to diamonds (as well as other colored gemstones). Which rose gold engagement mountings make the strongest statement to you? Check out Simon G. designs that include a halo setting from the Passion collection and another in which rose gold is used as an accent, courtesy of the Fabled collection. Look at the Verragio Couture collection that features engagement settings with rose gold inlay for a pretty profile. Take a peek at the Gabriel & Co. bypass engagement ring setting that is crafted in a combination of white and rose gold, and more! Rose gold engagement rings show that “everything old is new again,” and will help you have “something old, something new” covered in one piece of feminine jewelry!",
https://jrdunn.com/diamonds-engagement-rings/tacori/lunetta.html,Tacori Lunetta Crescent,,"The Lunetta Crescent collection by Tacori is inspired by the allure of moonlit nights. This line of engagement rings features unique half-moon ""windows"" that amplify the sparkle of the diamonds. The rings blend Tacori's signature Classic Crescent design with a romantic, moonlight theme, highlighted by pavé-set diamonds and delicate milgrain details. These rings evoke the architectural strength and beauty of Roman aqueducts and Gothic cathedral arches.",
https://jrdunn.com/designers/moritz-glik/shaker-bracelets.html,Moritz Glik Bracelets,Kaleidoscope Shaker Cuffs and Bangles. ,"Transform Your Look with Moritz Glik Bracelets. Explore our captivating 18k gold bracelet collection, featuring mesmerizing kaleidoscope motifs and brilliant diamonds. Redefine elegance through wearable artistry.",
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/emerald.html,Emerald Cut Engagement Rings,Settings for an Emerald Cut center gemstone.,"Find the perfect emerald cut engagement ring in any style from a simple solitaire to a halo setting in gold or platinum. Whether you love an emerald solitaire diamond ring or something with a little more detail, she will be sure to love it forever. An emerald engagement ring gives you a modern, elegant feel.",
https://jrdunn.com/designers/marco-bicego/lucia.html,MARCO BICEGO LUCIA COLLECTION,,"The new 18k yellow gold Lucia collection by Marco Bicego displays bold and heavy gold links. The hand engraved 18k yellow gold and diamond Lucia links bring a modern charm and classic design to each piece. The collection is inspired by mid-century modern design featuring necklaces, bracelets, earrings and rings.",
https://jrdunn.com/designers/ef-collection/earrings/huggie-earrings.html,EF COLLECTION HUGGIE EARRINGS,,,
https://jrdunn.com/designer-jewelry-by-category/necklaces/station.html,STATION NECKLACES,,"A necklace designed with accents of diamonds, gemstones or gold on any type of chain. They can be crafted in different gold colors like, yellow gold, rose gold, white gold or sterling silver. Station necklaces are considered a statement piece for most but there are dainty versions great for everyday wear. Discover our selection of stylish station necklaces, from delicate to edgy, J.R.DUNN has the best selection from top designers.",
https://jrdunn.com/diamonds-engagement-rings/verragio/engagement-rings/three-stone.html,VERRAGIO THREE STONE ENGAGEMENT RINGS,,"A three-stone ring sparkles with symbolism. A trio of diamonds represent your past, present and future as a couple. There is no better way to showcase the love that you shared yesterday, the feelings you have for each other today, and the life that you will build together in a single piece of jewelry! Each Verragio collection of engagement settings feature three-stone styles, from Classic to Couture, Insisgnia, Paradiso, Parisian, and Venetian. Take a look at mountings that feature round and princess-shaped stones, pieces that are embellished with pave diamonds, and have a visually interesting twisted band. The precious metals used in Verragio three-stone engagement rings make them hot – and cool! You can choose white gold or platinum, as well as two-tone models with rose gold profiles or stations that put the accent on amazing.",
https://jrdunn.com/diamonds-engagement-rings/tacori/classic-crescent.html,Tacori Classic Crescent Collection,,"Every bridal jewelry designer started with a single model; for Tacori, the Classic Crescent collection was the start of engagement rings and wedding bands with the Tacori Touch. The luxurious motif, a hallmark of the brand, features interlocking half-moon arcs that provide windows of light that reflect the brilliance of the diamonds placed within each semi-circle. Classic Crescent rings display diamonds set on the inner face, providing a timeless, heirloom look. Bands range from romantic ribbon to straight classic styles. Breathtakingly beautiful and brilliant, this traditional collection will never go out of style!",
https://jrdunn.com/watches/michele/diamond-watch.html,Michele Diamond Watches,Decorated with precious diamonds on the bezel. ,"The versatile designs of Michele diamond watches put the accent on style! Shape, color, and shine awaits you.",
https://jrdunn.com/watches/breitling/chronomat/chronomat-nfl-edition.html,Breitling Chronomat 42 NFL Edition,,"Honor your favorite NFL team with a limited-edition timepiece that brings together the high-energy excitement of football and Breitling’s master craftsmanship. To commemorate the NFL's 104th anniversary, each team’s watch is limited to only 104 pieces, making it a must-have collector’s item. Featuring your team's unique colors, logos on the dial, and the iconic NFL logo on the caseback, these watches are designed for the ultimate football fan.",
https://jrdunn.com/watches/g-shock/g-steel.html,G-SHOCK G-STEEL WATCHES,RUGGED,G-Steel watches by G-Shock showcase sleek stainless steel and a resin wristband for optimum comfort and durability. Casio’s G-Shock hybrid between luxury and functionality bestows us with the G-Steel Collection. Wear this watch with your suit and tie or sport it on your roughest and toughest days. G-shock steel watches are designed to withstand tremendous impact while exemplifying an elegant masculinity. This collection is also known for its solar powered bezel to assist in longer battery life and a hassle-free experience.,
https://jrdunn.com/designers/fope-jewelry-gioielli-italian-gold/prima.html,FOPE PRIMA COLLECTION,,"Thin, light and wearable are words that embody the Prima collection from Italian Jewelry designer, Fope. This amazing collection of bracelets, earrings, rings and necklaces feature simple tassles, pendant earrings and a lovely dew drop collection. Just a touch of diamond set into the iconic Fope rondels create a luxurious yet understated look.",
https://jrdunn.com/designers/john-hardy-jewelry/surf.html,John Hardy Surf Jewelry Collection,RUGGED,"The Surf Collection captures the vibrant energy and spirit of the ocean, inspired by the waves and coastal landscapes of Bali. Each piece features fluid designs and textured surfaces that reflect the movement and rhythm of the sea. Crafted from durable materials, the Surf Collection includes a range of bracelets, rings, and necklaces that are perfect for both everyday wear and adventurous outings. With its playful yet sophisticated aesthetic, this collection is designed for those who love to embrace life’s waves and express their connection to nature and the ocean's beauty.",
https://jrdunn.com/wedding-rings/womens-wedding-bands/diamond-eternity-rings.html,Diamond Eternity Rings,Women's Diamond Eternity Bands ,"The wedding band for a woman is the ultimate symbol that she has found the perfect person to spend the rest of her life with. While the sight of her loved one always puts a smile on your face, the sparkle of a diamond eternity wedding ring is a constant reminder of the everlasting beauty and rarity of true love. Diamond eternity bands for women come in many different shapes, styles and sizes. J.R. Dunn is proud to have a wide selection of unique diamond wedding rings for women. Not only do we partner with the world’s leading diamond wedding ring ladies designers but we also have a world renowned, award winning designer in store that creates beautiful designs exclusively for J.R. Dunn Jewelers. We have the capability to create a custom matching wedding bands for any unique engagement ring.",
https://jrdunn.com/designers/messika/d-vibes.html,MESSIKA D-VIBES COLLECTION,DIAMOND AND GOOD VIBES,A collection of high polished discs that shimmer and plays among the lights paired with glimmering bezel set diamonds.,
https://jrdunn.com/designer-jewelry-by-category/earrings/rose-gold-earrings.html,ROSE GOLD EARRINGS,,"A perfect compliment for the modern woman, the warm tone of rose gold is as trendy as it is beautiful. An instant classic is a bridal ensemble composed of rose gold earrings, wedding dress and matching jewelry. A pair of rose gold studs or rose gold dangle earrings are just as perfect for a night on the town with the girlfriends.",
https://jrdunn.com/designers/marco-bicego/masai.html,MARCO BICEGO MASAI COLLECTION,,"Italian jewelry designer Marco Bicego travels the world in search of design inspiration. One of many muses for the Marco Bicego Masai jewelry collection was the African Masai tribe; specifically their ornaments. Hand-coiled strands of 18kt gold in cool white and warm yellow are layered together to gracefully form soft sculptures that contour to the body in the form of rings, bracelets, necklaces and earrings. You will find all-gold and gold and pave pieces, from slender to multi-row. The pieces within the versatile Masai collection are perfect to wear alone, or as complements to each other.",
https://jrdunn.com/designers/hulchi-belluni/women-s.html,HULCHI BELLUNI FOR HER,"18K GOLD RINGS, BRACELETS AND NECKLACES",,
https://jrdunn.com/designers/roberto-coin/princess-flower.html,ROBERTO COIN PRINCESS FLOWER,,"The Princess Flower collection from Roberto Coin is uber-feminine. Crafted in 18kt yellow gold, rings, bracelets, necklaces and earrings present a garden of earthly delights! Four marquise-shaped petals of precious metal, with and without diamonds, unite in a romantic floral pattern. The design is reminiscent of the sovereign symbol of Florence, Italy, a sign of the designer’s love of country. A variety of jewelry sizes and lengths are available. The captivating compilation of pieces provide a fashionable flourish to women’s wardrobes. Whatever item you choose from the Princess Flower collection, your beauty will blossom brilliantly!",
https://jrdunn.com/designers/tacori-18k925-silver-jewelry/gold.html,TACORI GOLD JEWELERY,,"Any way you look at them, the detailed 18kt gold fine jewelry pieces from Tacori are beautiful! Yellow, rose or white tone, the interlocking half-moon arcs of the Crescent Silhouette bring the Tacori Touch. And with at least a G color and VS clarity for diamond accents, quality is high. There are rings, bracelets, necklaces and earrings for women, and rings and cufflinks for men. The collections are strong in color and long on style! The cabochon sky blue topaz over hematite gems of Golden Bay are like the blue waters of the Pacific. The peach moonstones of Moon Rose remind us of a California sunset. If it’s high shine you’re after, there’s the lace-inspired Afleuress collection. the woven links of Ivy Lane, plus Champagne Sunset. We promise you’ll be impressed! Legend rings and Retro Classic cufflinks put men on the road to the best-dressed list. Tacori gold jewelry looks good, and feels good!",
https://jrdunn.com/wedding-rings/womens-wedding-bands/fancy-shapes.html,Fancy Shape Diamond Rings,Wedding rings with marquise,"Shop the collection of fancy shape diamond wedding rings for women featuring diamonds with fancy shape cuts like marquise, pear, and oval diamonds. Alternating diamonds add the perfect modern flair for a diamond wedding ring not everyone has. Compliment your engagement ring with a fancy shape diamond wedding ring and you will love it for a lifetime.",
https://jrdunn.com/designers/hulchi-belluni/mens.html,HULCHI BELLUNI FOR MEN,18K GOLD ITALIAN BRACELETS FOR HIM,,
https://jrdunn.com/designers/john-hardy-jewelry.html,John Hardy Jewelry,Wedding rings with marquise,"John Hardy jewelry, handmade in Bali, is powerful, dramatic and inspiring. Every ring, bracelet, necklace and pair of earrings tells a story with the use of ancient jewelry-making techniques via modern design. The result: timeless one-of-a-kind pieces. The designer's ethically made, meticulously crafted wearable art is brilliantly alive.",
https://jrdunn.com/designers/fope-jewelry-gioielli-italian-gold/vendome.html,FOPE VENDOME COLLECTION,,The Vendome collection by Fope re-imagines the Novecento style flex-it design with an oval bracelet instead of the traditional rounded style. This collection features pave set diamonds that are set on geometric stations.,
https://jrdunn.com/designers/private-label-collection/hexagon.html,HEXAGON DIAMOND JEWELERY COLLECTION,,"Discover The Hexagon Collection of diamond jewelry at J.R. Dunn Jewelers, crafted in 18k white or yellow gold with natural diamonds. Clean lines meet bold shapes in designs that stand out without being overdone. Shop hexagon solitaire diamond necklaces, diamond stud earrings, tennis bracelets, and tennis necklaces for a modern twist on a classic style, with 6 sided diamonds. The modern shape and clean angles gives a distinctive look that is easy to style. Your new favorite hexagon diamond necklace awaits, and you can even match the hexagon diamond earrings for the perfect gift. Shop our collection of 18k gold hexagon diamond jewelry for the perfect staple you'll never take off.

",
https://jrdunn.com/designer-jewelry-by-category/rings/right-handed-diamond-rings.html,DIAMOND RINGS,SPARKLING RINGS FOR EVERY FINGER,"Diamond rings are a timeless combination that have been made for centuries. They can be a symbol of of who a perosn is and what they have accomplished, a symbol of love or simply a fashion statement. Here you'll find a selection of rings embellished with diamonds in various styles such as pave, shared prong or set into statement rings. Let’s face it: everyone deserves a little bling! A diverse collection is available, with pieces crafted in sterling silver, white, yellow and rose gold. Choose from cluster, cocktail and dome rings. Select a hook, wave or stackable, as well as two-stone and three-, five-, seven- and nine-row rings. Gold and diamond gladiator rings offer interlocking, criss-cross, loop and infinity designs. All of our world-renowned designers use diamonds to beautify their jewelry. Roberto Coin, Gucci and Marco Bicego are Italian designers who vary from modern and outlandish to classic and timeless. Slim bands are just some diamond set rings that can be found by the EF collection, Ippolita and Messika designers.",
https://jrdunn.com/designers/william-henry.html,William Henry Knives and Jewelry,Crafted in the USA ,Creating bold and functional art; everyday tools that combine beauty and brawn in equal measure. Each unique knife and piece of jewelry is hand-crafted from some of the most exotic materials in the world and proudly made in the U.S.A. by master craftspeople at the William Henry studio.,
https://jrdunn.com/wedding-rings/mens-wedding-bands/alternative-metals.html,Mens Alternative Metal Wedding Bands,Shop tungsten,"It’s not all about style, you need a wedding band that is going to last. With the trend on the rise, there are many different metal options available to choose from. If you think alternative metal band and “manly band” or “masculine band,” are synonymous you might be surprised that there are some highly refined and elegant styles available. Within the selection there are many unique mens wedding bands available. The variety of style is widely because of the natural colors and patterns the rings show. This category also entails the most affordable mens rings available because of the materials they are made of.",
https://jrdunn.com/single-source-blockchain-diamonds/single-source-diamond-jewelry.html,Blockchain Traceable Jewelry,Crafted in the USA ,"Our diamond tennis bracelets, necklaces, and fashion rings are meticulously crafted using multiple individual diamonds. Every diamond over 0.30 carats featured in these pieces is blockchain-traced and responsibly sourced from DTC (Diamond Trading Company) operations in Botswana, Namibia, South Africa, or Canada. As global standards evolve, including the G7’s commitment to ethical sourcing and origin transparency, we are proud to be advancing in step with this movement. By the end of 2025, our goal is to ensure that every tennis bracelet, diamond necklace, and other multi-stone jewelry piece in our collection can be traced via blockchain to a single country of origin. We believe that offering our clients the ability to trace their jewelry to one definitive source sets a new benchmark for true mine-to-market transparency.",
https://jrdunn.com/designers/john-hardy-jewelry/bracelets.html,John Hardy Bracelets,,"Artisan Crafted Silver and Gold Bracelets John Hardy bracelets are crafted by hand using old world techniques in sterling silver, 18kt yellow gold, diamonds, and exotic gemstones. Some of the bracelets for women are bold and beautiful, and there are others that are delicate. The bracelets for men are more rugged and may incorporate leather and cord. They may be beaded, braided or roped. They can be flashy or simple. Maybe you want to share your faith or remember a special moment in your life. Place a charm on your bangle.","John Hardy bracelets are crafted by hand using old world techniques in sterling silver, 18kt yellow gold, diamonds, and exotic gemstones. Some of the bracelets for women are bold and beautiful, and there are others that are delicate. The bracelets for men are more rugged and may incorporate leather and cord. They may be beaded, braided or roped. They can be flashy or simple. Maybe you want to share your faith or remember a special moment in your life. Place a charm on your bangle. A John Hardy Classic Chain silver bracelet is the perfect platform for a charm because it drapes the wrist so nicely. If you want to look good, add a bracelet to your outfit. Let your mood guide you. Bracelets from the Kali collection are smooth and natural, like river stones, while pieces from the Dot collection have a little more flair. The Naga collection brings back the dragon from Asia, and the Bamboo collection is good to Mother Earth. Whether its a coil, cuff, bangle or chain John Hardy bracelets make a great fashion statement. Try one today!"
https://jrdunn.com/designers/mikimoto/mikimoto-pearl-jewelry-sets.html,MIKIMOTO PEARL SETS,,"When you want more than one piece of pearl jewelry, Mikimoto has some wonderful sets available. Three-piece suites include an 18kt yellow gold Akoya pearl boxed set with a necklace, bracelet and earrings, and a white gold Akoya pearl gift set with 18” 7-8mm pearl strand, and 8mm earrings and bracelet, all of which are of A1 quality. Pieces with two pieces include an 18kt white gold Akoya pearl boxed set with stud earrings and a bracelet that measures 6-7mm and are of A1 quality; a necklace and earrings set with 8x9mm pearls of A1 quality; a Black South Sea pearl and diamond strand that features 8-10mm pearls strung together to measure 17.5” in length, and a 9mm earrings of A+ quality; as well as a commemorative special edition set featuring a Princess length Black South Sea pearl multicolored necklace and bracelet set, the pieces of which can be combined to form a longer necklace. A Mikimoto pearl set allows you to expand your pearl jewelry collection faster! The “collected works” of Mikimoto make for a most impressive presentation.",
https://jrdunn.com/designers/william-henry/william-henry-bracelets.html,WILLIAM HENRY BRACELETS,,"Wrap your wrist in wearable art with a William Henry bracelet! Stainless steel and sterling silver models offer looks of strength and masculinity. Bold and refined designs include shields, skulls, and snakes. Pieces are intricate. They have distinction. Look for gold inlay, gemstone pave, chisel-carved silver and hand-engraving. Are you a modern man who is into fashion? Show your personal style with a bracelet from William Henry! They are crafted with rare and storied materials, like the fossilized tooth. Choose from braided cord and leather, beads of onyx and gems like red topaz. The confidence-boosting jewelry was made to be worn and admired. It will last your lifetime and beyond. The next generations will enjoy it as much as you! A William Henry bracelet is more than a piece of jewelry; it is a lasting legacy.",
https://jrdunn.com/designers/john-hardy-jewelry/spear/spear-50.html,John Hardy Spear 50 Collection,,"Discover the new archive-inspired Spear 50 jewelry collection by John Hardy, in celebration of their 50th anniversary in 2025. The new spear cuff design is sure to become a new icon for the brand.",
https://jrdunn.com/diamonds-engagement-rings/verragio/parisian.html,Verragio Parisian Engagement Rings,,"Affordable beauty and elegance are yours with bridal jewelry from Verragio’s Parisian collection! Petite pieces flourish with fine features that include French beaded inlay, lace detail at the Verragio crest and four wraps on the shank. Make your engagement ring personal, with custom components inside and out the stunning semi-mount; custom components include halo, scrolls, shank and beading, available in white, rose and yellow gold finishes. Let your imagination run wild to create the Verragio ring of your dreams.",
https://jrdunn.com/watches/breitling/chronomat/super-chronomat.html,Breitling Super Chronomat,The Breitling Super Chronomat is bold,"A new upgrade to this timepiece is a uni-drectional ceramic bezel in three color choices of blue, black or brown with interchangable rider tabs that protect the crystal. Recalling the history of the Chronomat produced for the Frecce Tricolori jet team, the Super Chronomat is either fixed with a Rouleaux bracelet or an exclusive rubber strap made only for the Super Chronomat.",
https://jrdunn.com/wedding-rings/womens-wedding-bands/three-quarter-way-diamond-wedding-rings.html,Three-Quarter Diamond Ladies Wedding Rings,Diamond wedding bands in gold and platinum ,"Let’s be honest, you’re not always going to be as careful as you are on your wedding day. If you’re worried about damaging the ring because you’re hard on your jewelry, we suggest the three-quarters style. When right side up with your fingers are closed it gives the visual effect of having the diamonds go all the way, but with solid bottom for maximum security. Explore the collection of ¾ wedding bands that are available in various styles and metals.",
https://jrdunn.com/designers/roberto-coin/diamonds-by-the-inch.html,ROBERTO COIN DIAMONDS BY THE INCH,,"If you’re looking for jewelry that measures up, look no further than the Diamonds by the Inch collection by Roberto Coin! A classic look from the Italian designer that exudes fabulous feminine fashion, the 18K white and 18K gold necklace and bracelets feature delicate chains with bezel-set gemstones. Select from pieces with a single diamond station, three, seven or more, all the way up to 19 stations! Diamonds by the Inch presents a timeless look that will always be on-trend. Wear a single item, or layer them to create a more personalized style.",
https://jrdunn.com/designers/marco-bicego/petali.html,MARCO BICEGO PETALI COLLECTION,,"The Petali collection by Marco Bicego resembles feminine simplicity and softness. Inspired by the delicate shape of the flower, each piece radiates natural elegance while capturing the beauty of the organic shapes featured in luminous 18k yellow gold.",
https://jrdunn.com/diamonds-engagement-rings/tacori/petite-crescent.html,Tacori Petite Crescent Collection,Dainty Embellishment. ,"Less is more, when it comes to Tacori’s Petite Crescent bridal jewelry collection; less metal and more diamonds, that is! Small and soft refined crescents, pave diamonds on the ceiling, and classic French-cut diamonds on the inner face of pretty profiles offer understated elegance in engagement ring semi-mounts that are delicate and feminine. Complementary women’s wedding bands feature a dainty string of diamonds with timeless appeal. Traditional Tacori Girls will love brilliant way in which the Petite Crescent collection shines brightly with the Tacori Touch.",
